label,char_count,word_count,avg_word_length,sentence_count,avg_sentence_length,unique_word_count,stop_word_count,unique_word_ratio,punc_count,punc_ratio,question_count,exclamation_count,digit_count,capital_count,repeat_word_count,unique_bigram_count,unique_trigram_count,unique_fourgram_count
human,971,191,4.198952879581152,8,120.375,70,74,0.36649214659685864,24,0.024716786817713696,0,0,51,50,31,125,141,146
ai,263,54,4.018518518518518,3,86.66666666666667,34,18,0.6296296296296297,8,0.030418250950570342,0,0,12,9,6,40,39,38
human,1351,244,4.60655737704918,6,224.33333333333334,126,90,0.5163934426229508,20,0.014803849000740192,0,0,37,73,40,185,201,203
human,1063,205,4.365853658536586,7,151.0,105,71,0.5121951219512195,30,0.028222013170272814,0,0,2,39,25,158,171,171
ai,702,131,4.435114503816794,8,86.625,64,56,0.48854961832061067,11,0.01566951566951567,0,0,5,27,27,95,104,107
human,1285,217,5.092165898617512,8,159.5,120,61,0.5529953917050692,41,0.031906614785992216,0,0,22,35,20,167,169,168
ai,419,72,4.944444444444445,3,138.66666666666666,30,24,0.4166666666666667,9,0.021479713603818614,0,0,0,3,23,42,45,48
human,1250,252,4.123015873015873,8,155.375,115,92,0.45634920634920634,43,0.0344,0,0,32,47,30,191,196,196
human,1642,285,4.870175438596491,12,135.91666666666666,130,91,0.45614035087719296,42,0.025578562728380026,0,0,17,79,39,221,234,237
human,1246,216,4.787037037037037,10,123.4,107,69,0.49537037037037035,25,0.020064205457463884,0,0,31,68,24,166,176,177
human,970,195,4.082051282051282,8,120.375,53,63,0.2717948717948718,23,0.023711340206185566,0,0,46,75,34,89,114,130
human,1199,210,4.8,11,108.0909090909091,85,90,0.40476190476190477,18,0.015012510425354461,0,0,48,47,29,147,168,175
human,1069,224,3.982142857142857,21,49.80952380952381,88,60,0.39285714285714285,52,0.04864359214218896,0,0,73,78,19,126,136,139
human,1862,350,4.44,11,168.36363636363637,166,132,0.4742857142857143,42,0.022556390977443608,0,0,12,75,36,284,299,299
ai,665,118,4.728813559322034,6,109.5,63,45,0.5338983050847458,13,0.019548872180451128,0,0,8,14,16,92,98,99
ai,509,99,4.2727272727272725,5,100.4,52,31,0.5252525252525253,18,0.03536345776031434,0,0,4,20,16,76,78,77
human,1365,254,4.4921259842519685,13,104.07692307692308,137,82,0.5393700787401575,43,0.0315018315018315,0,0,4,68,30,207,209,208
ai,300,60,4.083333333333333,5,59.0,35,27,0.5833333333333334,5,0.016666666666666666,0,0,2,7,10,48,50,50
human,1243,222,4.698198198198198,10,123.4,105,97,0.47297297297297297,21,0.016894609814963796,0,0,24,52,20,174,189,189
ai,751,133,4.714285714285714,6,124.16666666666667,44,48,0.3308270676691729,11,0.014647137150466045,0,0,14,45,30,66,73,79
ai,1197,242,4.1115702479338845,11,107.45454545454545,110,76,0.45454545454545453,54,0.045112781954887216,0,0,48,75,22,165,168,168
ai,690,133,4.2631578947368425,6,113.83333333333333,56,59,0.42105263157894735,18,0.02608695652173913,0,0,26,35,17,92,104,107
human,1635,310,4.416129032258064,13,124.84615384615384,158,103,0.5096774193548387,47,0.02874617737003058,0,0,33,64,28,248,251,252
human,1206,222,4.54054054054054,8,149.875,120,76,0.5405405405405406,31,0.02570480928689884,0,0,11,49,24,175,185,185
human,1097,208,4.375,13,83.46153846153847,96,74,0.46153846153846156,24,0.02187784867821331,0,0,4,20,36,168,178,180
human,1192,225,4.466666666666667,9,131.55555555555554,116,77,0.5155555555555555,35,0.02936241610738255,0,0,8,34,19,176,186,185
ai,685,87,7.0344827586206895,5,136.0,44,26,0.5057471264367817,27,0.03941605839416058,0,0,6,12,12,61,66,66
human,1104,215,4.27906976744186,10,109.5,99,71,0.4604651162790698,34,0.030797101449275364,0,0,8,17,31,151,158,158
human,963,175,4.588571428571429,7,136.71428571428572,81,67,0.46285714285714286,16,0.016614745586708203,0,0,0,7,23,137,153,156
human,1139,210,4.566666666666666,9,125.66666666666667,112,62,0.5333333333333333,42,0.03687445127304653,0,0,8,32,19,156,161,161
ai,704,138,4.217391304347826,7,99.42857142857143,52,54,0.37681159420289856,19,0.026988636363636364,0,0,60,39,23,80,88,92
human,1211,233,4.313304721030043,10,120.2,111,92,0.47639484978540775,26,0.021469859620148638,0,0,5,43,31,182,197,200
human,984,181,4.502762430939226,9,107.88888888888889,89,70,0.49171270718232046,19,0.019308943089430895,0,0,26,43,30,146,150,150
ai,1358,268,4.242537313432836,17,78.76470588235294,106,75,0.39552238805970147,45,0.03313696612665685,0,0,49,83,40,168,185,189
ai,1218,248,4.044354838709677,10,120.5,90,95,0.3629032258064516,60,0.04926108374384237,0,0,64,41,35,159,179,181
human,1119,208,4.528846153846154,6,185.5,107,61,0.5144230769230769,31,0.02770330652368186,0,0,8,26,28,157,169,171
ai,681,129,4.37984496124031,6,112.5,71,58,0.5503875968992248,15,0.022026431718061675,0,0,3,10,20,103,109,109
ai,1317,277,3.9891696750902526,13,100.0,122,79,0.4404332129963899,59,0.044798785117691725,0,0,51,63,25,191,197,198
ai,530,105,4.104761904761904,5,105.0,54,46,0.5142857142857142,10,0.018867924528301886,0,0,26,14,14,79,85,87
ai,722,124,4.887096774193548,7,102.0,61,46,0.49193548387096775,12,0.01662049861495845,0,0,12,37,20,86,97,102
human,931,167,4.676646706586826,10,92.2,96,65,0.5748502994011976,19,0.02040816326530612,0,0,8,30,26,139,144,144
ai,310,63,4.063492063492063,4,76.75,35,21,0.5555555555555556,9,0.02903225806451613,0,0,8,23,8,45,47,47
ai,1482,268,4.664179104477612,14,104.64285714285714,107,87,0.39925373134328357,40,0.02699055330634278,0,0,56,76,29,179,198,203
ai,785,162,4.030864197530864,9,86.11111111111111,82,47,0.5061728395061729,30,0.03821656050955414,0,1,49,34,14,115,115,114
ai,724,143,4.244755244755245,7,102.42857142857143,69,44,0.4825174825174825,24,0.03314917127071823,0,0,16,26,18,102,111,112
ai,1124,219,4.223744292237443,11,101.0909090909091,103,75,0.4703196347031963,21,0.018683274021352312,0,0,11,50,27,165,187,190
human,1066,192,4.645833333333333,10,105.7,108,66,0.5625,17,0.01594746716697936,0,0,30,45,22,156,160,160
human,1167,202,4.925742574257426,6,193.66666666666666,96,67,0.4752475247524752,38,0.032562125107112254,0,0,2,15,23,151,160,162
ai,631,152,3.6578947368421053,5,125.2,62,34,0.40789473684210525,58,0.0919175911251981,0,0,40,39,10,83,82,81
ai,362,72,4.138888888888889,4,89.5,25,18,0.3472222222222222,8,0.022099447513812154,0,0,8,36,25,30,31,31
ai,787,152,4.269736842105263,9,86.33333333333333,75,67,0.4934210526315789,17,0.021601016518424398,0,0,24,32,14,121,127,126
human,1321,263,4.136882129277566,9,145.88888888888889,107,113,0.4068441064638783,29,0.02195306585919758,0,0,16,63,29,194,221,226
human,936,174,4.494252873563219,5,186.0,91,67,0.5229885057471264,23,0.024572649572649572,0,0,14,32,15,133,139,140
ai,582,116,4.120689655172414,6,95.66666666666667,55,45,0.47413793103448276,17,0.029209621993127148,0,0,7,20,16,84,90,90
ai,1057,202,4.371287128712871,11,95.0,84,66,0.4158415841584158,32,0.030274361400189215,0,0,22,57,28,142,153,156
ai,548,120,3.825,6,90.33333333333333,63,38,0.525,26,0.04744525547445255,0,0,2,22,14,82,87,87
ai,512,99,4.242424242424242,6,83.83333333333333,48,37,0.48484848484848486,11,0.021484375,0,0,14,40,18,71,77,78
human,1361,251,4.5458167330677295,10,135.1,125,93,0.49800796812749004,30,0.02204261572373255,0,0,22,85,34,205,211,212
ai,942,191,4.047120418848167,7,133.42857142857142,51,87,0.2670157068062827,23,0.024416135881104035,0,0,4,7,45,83,89,91
human,1149,220,4.327272727272727,11,103.54545454545455,110,75,0.5,24,0.020887728459530026,0,0,22,17,32,169,182,186
ai,1122,204,4.588235294117647,10,111.1,86,83,0.4215686274509804,22,0.0196078431372549,0,0,16,38,32,150,167,171
human,1356,241,4.784232365145228,11,122.36363636363636,110,68,0.45643153526970953,42,0.030973451327433628,0,0,70,76,22,165,174,177
ai,1066,205,4.326829268292683,8,132.25,81,73,0.3951219512195122,26,0.024390243902439025,0,0,24,78,34,143,160,167
ai,87,15,5.066666666666666,1,87.0,9,2,0.6,5,0.05747126436781609,0,0,3,8,1,9,8,7
human,1429,301,3.9401993355481726,8,177.75,130,90,0.4318936877076412,68,0.04758572428271519,0,0,48,84,26,200,214,215
ai,1261,233,4.506437768240343,12,103.91666666666667,101,100,0.4334763948497854,24,0.0190325138778747,0,1,0,12,53,144,152,152
human,1157,233,4.171673819742489,10,114.7,103,79,0.44206008583690987,36,0.03111495246326707,0,0,18,53,34,170,186,188
ai,699,140,4.15,7,98.71428571428571,80,42,0.5714285714285714,24,0.034334763948497854,0,0,24,38,17,103,106,106
human,1193,217,4.645161290322581,6,198.0,114,70,0.5253456221198156,28,0.02347024308466052,0,0,22,30,28,167,173,173
ai,1360,258,4.37984496124031,13,103.6923076923077,123,100,0.47674418604651164,29,0.021323529411764706,0,0,63,68,25,185,203,207
human,1325,237,4.725738396624473,11,119.27272727272727,120,82,0.5063291139240507,40,0.03018867924528302,0,0,0,24,34,181,194,194
ai,489,89,4.640449438202247,4,121.25,54,33,0.6067415730337079,14,0.028629856850715747,0,0,1,6,12,71,72,71
human,1366,246,4.678861788617886,6,226.83333333333334,109,76,0.44308943089430897,45,0.03294289897510981,0,0,20,80,29,171,189,192
human,1252,203,5.29064039408867,12,103.41666666666667,103,64,0.5073891625615764,31,0.02476038338658147,0,0,2,28,27,156,170,169
human,1087,190,4.831578947368421,9,119.88888888888889,92,65,0.4842105263157895,23,0.021159153633854646,0,0,24,53,22,145,156,158
ai,414,89,3.8764044943820224,6,68.0,38,24,0.42696629213483145,22,0.05314009661835749,0,0,23,37,13,52,54,54
ai,395,88,3.7954545454545454,6,64.66666666666667,20,24,0.22727272727272727,20,0.05063291139240506,0,0,32,24,20,26,28,29
human,941,173,4.508670520231214,7,133.14285714285714,85,75,0.4913294797687861,17,0.018065887353878853,0,0,10,32,20,133,146,148
human,1213,254,3.8976377952755907,13,92.38461538461539,110,86,0.4330708661417323,34,0.028029678483099753,0,0,31,65,41,183,200,203
ai,356,77,3.74025974025974,5,70.0,43,29,0.5584415584415584,10,0.028089887640449437,0,0,5,8,12,60,61,61
ai,358,75,3.8666666666666667,3,118.66666666666667,43,35,0.5733333333333334,6,0.01675977653631285,0,0,0,3,16,61,66,66
ai,1105,233,3.892703862660944,11,98.72727272727273,103,75,0.44206008583690987,44,0.039819004524886875,0,0,72,69,22,157,167,166
ai,846,165,4.248484848484848,8,104.625,85,55,0.5151515151515151,21,0.024822695035460994,0,0,19,66,21,125,132,134
ai,644,129,4.24031007751938,1,644.0,50,25,0.3875968992248062,37,0.05745341614906832,0,0,4,36,17,81,85,88
human,1139,200,4.765,6,188.66666666666666,110,86,0.55,16,0.014047410008779631,0,0,12,33,27,160,175,177
ai,760,158,4.025316455696203,9,83.33333333333333,52,50,0.3291139240506329,36,0.04736842105263158,0,0,100,43,22,90,100,102
human,1027,171,5.111111111111111,6,170.33333333333334,95,63,0.5555555555555556,16,0.01557935735150925,0,0,28,27,21,144,149,148
human,1348,268,4.1940298507462686,12,111.41666666666667,133,81,0.4962686567164179,39,0.028931750741839762,0,0,49,78,31,205,211,212
ai,526,97,4.525773195876289,6,86.5,44,38,0.4536082474226804,16,0.030418250950570342,0,0,8,21,14,67,76,77
human,1065,188,4.797872340425532,9,117.0,72,67,0.3829787234042553,28,0.02629107981220657,0,0,21,37,26,126,142,147
human,2074,390,4.47948717948718,22,93.31818181818181,201,116,0.5153846153846153,73,0.0351976856316297,0,0,8,84,37,305,313,312
human,1000,183,4.579234972677596,6,165.83333333333334,92,53,0.5027322404371585,23,0.023,0,0,35,70,26,133,144,145
human,1109,212,4.35377358490566,10,110.0,123,72,0.5801886792452831,31,0.027953110910730387,0,0,9,53,23,171,176,176
ai,1483,264,4.738636363636363,14,104.71428571428571,118,86,0.44696969696969696,39,0.026298044504383007,0,0,56,78,35,186,197,199
ai,204,41,4.073170731707317,2,101.5,26,21,0.6341463414634146,3,0.014705882352941176,0,0,0,2,6,34,36,35
ai,632,115,4.6,6,104.16666666666667,59,41,0.5130434782608696,14,0.022151898734177215,0,0,20,24,13,92,94,93
ai,299,53,4.679245283018868,2,149.0,38,17,0.7169811320754716,6,0.020066889632107024,0,0,0,8,5,45,45,44
ai,612,111,4.63063063063063,6,100.83333333333333,66,33,0.5945945945945946,16,0.026143790849673203,0,0,4,39,11,89,91,91
human,1181,197,5.101522842639594,8,146.75,112,68,0.5685279187817259,24,0.02032176121930567,0,0,9,25,25,165,171,170
ai,1388,265,4.362264150943396,13,105.46153846153847,113,84,0.42641509433962266,40,0.02881844380403458,0,0,46,110,35,189,206,209
ai,716,136,4.352941176470588,5,142.2,65,59,0.47794117647058826,12,0.01675977653631285,0,0,0,5,19,106,117,119
ai,1212,238,4.226890756302521,11,109.0909090909091,106,73,0.44537815126050423,40,0.033003300330033,0,0,44,79,32,169,181,182
ai,1077,210,4.266666666666667,10,106.5,115,79,0.5476190476190477,31,0.028783658310120707,0,0,10,27,19,162,167,166
human,953,210,3.757142857142857,9,105.0,94,59,0.44761904761904764,46,0.048268625393494226,0,0,54,61,24,140,144,145
ai,785,153,4.248366013071895,6,129.83333333333334,71,53,0.46405228758169936,20,0.025477707006369428,0,0,25,33,27,107,117,120
ai,470,99,3.9393939393939394,6,77.33333333333333,48,30,0.48484848484848486,19,0.04042553191489362,0,0,20,30,11,69,71,70
human,1134,224,4.21875,9,125.11111111111111,110,91,0.49107142857142855,28,0.024691358024691357,0,0,12,31,35,173,184,186
ai,670,126,4.428571428571429,6,110.5,52,53,0.4126984126984127,16,0.023880597014925373,0,0,4,20,26,81,91,94
ai,152,29,4.344827586206897,2,75.5,24,14,0.8275862068965517,2,0.013157894736842105,0,0,0,3,3,26,25,24
human,974,178,4.612359550561798,8,120.625,82,53,0.4606741573033708,35,0.03593429158110883,0,0,27,48,27,132,136,136
human,1582,251,5.346613545816733,9,174.88888888888889,109,98,0.4342629482071713,12,0.007585335018963337,0,0,2,44,42,195,215,219
ai,449,89,4.235955056179775,4,111.25,49,34,0.550561797752809,14,0.031180400890868598,0,0,2,10,12,67,70,71
ai,1028,200,4.295,8,127.375,93,70,0.465,34,0.033073929961089495,0,0,20,53,34,136,144,145
human,1384,281,4.0213523131672595,8,172.0,120,99,0.42704626334519574,35,0.025289017341040464,0,0,43,76,33,207,224,227
ai,756,148,4.216216216216216,7,106.85714285714286,72,57,0.4864864864864865,20,0.026455026455026454,0,0,20,25,16,111,119,121
human,1574,303,4.29042904290429,15,104.0,121,112,0.39933993399339934,34,0.021601016518424398,0,0,24,92,40,217,246,253
ai,444,77,4.909090909090909,4,110.25,52,24,0.6753246753246753,11,0.024774774774774775,0,0,0,14,9,63,64,63
human,839,170,4.047058823529412,9,92.33333333333333,76,59,0.4470588235294118,22,0.026221692491060787,0,0,31,48,20,121,133,135
human,1062,219,3.9863013698630136,8,131.875,108,68,0.4931506849315068,38,0.035781544256120526,0,0,20,62,27,164,172,172
human,1102,204,4.5,6,182.83333333333334,114,92,0.5588235294117647,20,0.018148820326678767,0,0,4,39,24,170,178,179
human,963,190,4.226315789473684,11,86.63636363636364,91,59,0.4789473684210526,31,0.032191069574247146,0,0,37,44,23,142,147,146
human,1309,249,4.381526104417671,11,118.0909090909091,105,95,0.42168674698795183,39,0.029793735676088617,0,0,43,50,31,182,195,195
ai,1027,188,4.547872340425532,9,112.88888888888889,80,75,0.425531914893617,28,0.027263875365141188,0,0,45,42,30,120,128,132
ai,1221,253,3.9802371541501977,12,100.58333333333333,118,80,0.466403162055336,38,0.031122031122031123,0,0,30,73,31,183,197,201
ai,1027,223,3.780269058295964,9,113.11111111111111,89,53,0.3991031390134529,39,0.0379746835443038,0,0,58,35,39,141,151,156
human,1093,199,4.64321608040201,7,155.28571428571428,110,51,0.5527638190954773,30,0.027447392497712716,0,0,25,67,24,156,158,158
ai,1500,275,4.578181818181818,11,135.1818181818182,121,110,0.44,41,0.027333333333333334,0,0,28,53,38,205,219,222
ai,936,178,4.370786516853933,9,102.77777777777777,84,54,0.47191011235955055,22,0.023504273504273504,0,0,34,63,24,131,138,140
human,961,181,4.430939226519337,8,119.25,81,64,0.44751381215469616,27,0.02809573361082206,0,0,43,39,26,127,136,139
ai,1668,295,4.705084745762712,14,117.92857142857143,76,141,0.2576271186440678,18,0.01079136690647482,0,0,0,14,49,132,150,160
human,1217,218,4.775229357798165,1,1217.0,49,42,0.22477064220183487,45,0.03697617091207888,0,0,0,129,25,81,100,110
human,1302,249,4.36144578313253,9,143.77777777777777,146,76,0.5863453815261044,32,0.02457757296466974,0,0,17,69,27,206,210,210
human,1204,225,4.444444444444445,9,131.33333333333334,117,68,0.52,35,0.029069767441860465,0,0,20,47,28,171,179,181
ai,467,92,4.195652173913044,5,92.4,28,39,0.30434782608695654,13,0.027837259100642397,0,0,16,21,25,40,44,44
ai,516,111,3.7477477477477477,6,85.0,53,34,0.4774774774774775,11,0.02131782945736434,0,0,36,39,20,79,83,84
human,1643,292,4.828767123287672,9,181.66666666666666,151,84,0.5171232876712328,50,0.030432136335970784,0,0,8,59,33,228,237,237
human,884,175,4.211428571428572,7,125.42857142857143,89,60,0.5085714285714286,30,0.033936651583710405,0,0,5,52,28,133,139,140
ai,937,183,4.240437158469946,10,92.6,84,71,0.45901639344262296,26,0.02774813233724653,0,0,28,35,22,136,143,144
human,1237,237,4.40084388185654,12,102.16666666666667,131,79,0.5527426160337553,36,0.02910266774454325,0,0,14,48,25,185,194,194
ai,1241,243,4.255144032921811,11,111.54545454545455,115,66,0.4732510288065844,42,0.03384367445608381,0,0,42,97,35,171,183,187
human,1448,250,4.928,13,110.38461538461539,128,82,0.512,37,0.025552486187845305,0,4,8,54,34,200,207,208
human,942,179,4.374301675977653,8,116.75,96,68,0.5363128491620112,26,0.027600849256900213,0,0,18,45,22,137,145,144
human,1210,229,4.406113537117904,8,150.375,106,93,0.462882096069869,35,0.028925619834710745,0,0,29,55,22,169,179,182
human,1102,199,4.648241206030151,9,121.55555555555556,96,67,0.4824120603015075,24,0.021778584392014518,0,0,8,51,28,155,168,169
human,1440,259,4.698841698841699,10,143.1,118,85,0.4555984555984556,35,0.024305555555555556,0,0,31,59,37,197,210,211
human,1590,317,4.195583596214511,10,158.0,125,109,0.3943217665615142,58,0.03647798742138365,0,0,57,51,40,216,235,238
human,1039,208,4.153846153846154,8,128.875,98,78,0.47115384615384615,30,0.028873917228103944,0,0,59,38,22,147,154,155
human,1008,201,4.1393034825870645,10,99.9,103,72,0.5124378109452736,27,0.026785714285714284,0,0,24,60,20,158,165,164
human,1041,210,4.066666666666666,8,129.25,113,95,0.5380952380952381,24,0.023054755043227664,0,0,4,24,26,177,182,182
human,1128,205,4.668292682926829,7,160.14285714285714,104,63,0.5073170731707317,30,0.026595744680851064,0,0,16,73,28,161,167,167
ai,622,105,5.0285714285714285,5,123.2,59,37,0.5619047619047619,12,0.01929260450160772,0,0,4,10,15,85,88,89
human,1078,196,4.653061224489796,9,118.88888888888889,92,59,0.46938775510204084,30,0.027829313543599257,0,0,32,66,29,148,153,154
human,1443,278,4.33453237410072,10,143.4,133,98,0.4784172661870504,40,0.02772002772002772,0,0,25,76,36,214,224,223
human,896,166,4.433734939759036,8,110.625,73,59,0.4397590361445783,15,0.016741071428571428,0,0,6,48,21,130,140,145
human,1295,239,4.543933054393306,15,85.0,112,87,0.4686192468619247,37,0.02857142857142857,0,0,23,34,30,182,194,193
ai,1161,261,3.8045977011494254,11,104.27272727272727,105,66,0.40229885057471265,75,0.06459948320413436,0,0,66,72,22,160,165,165
ai,538,108,4.203703703703703,5,106.6,56,34,0.5185185185185185,20,0.03717472118959108,0,0,0,18,17,78,84,85
ai,992,189,4.365079365079365,6,164.16666666666666,80,84,0.42328042328042326,34,0.034274193548387094,0,0,11,38,26,133,148,151
human,2215,388,4.809278350515464,17,129.2941176470588,161,126,0.41494845360824745,44,0.019864559819413093,0,0,21,53,48,287,316,329
ai,676,135,4.111111111111111,6,111.66666666666667,66,58,0.4888888888888889,16,0.023668639053254437,0,0,3,11,19,106,111,112
human,1886,318,5.0251572327044025,11,170.54545454545453,147,124,0.46226415094339623,38,0.02014846235418876,0,0,16,66,39,249,270,275
ai,333,61,4.573770491803279,4,82.0,31,22,0.5081967213114754,9,0.02702702702702703,0,0,6,11,12,46,48,48
ai,538,102,4.372549019607843,5,106.8,53,36,0.5196078431372549,10,0.01858736059479554,0,0,22,36,15,72,78,80
